"adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","Platform_ORF","GO.Function","GO.Process","GO.Component","Chromosome.annotation"
0.999975947221547,0.49287539232112,0.720631051277787,-4.59845147506422,0.379440474926611,"yeaK///yeaK///yeaK///ECs2496","hypothetical protein///hypothetical protein///aminoacyl-tRNA editing domain protein///hypothetical protein","b1787","","","","NC_004431.1 (2030807..2031310)///NC_002655.2 (2550382..2550885)///NC_000913.3 (1873574..1874077)///NC_002695.1 (2475179..2475682)"
0.999975947221547,0.49294822510983,-0.72050566563653,-4.59845278279829,-1.14804630794837,"c0289","hypothetical protein","c0289","","","","NC_004431.1 (269022..269378, complement)"
0.999975947221547,0.492959678682818,0.720485948774562,-4.59845298842376,1.89339097535119,"c0323","exopolygalacturonate lyase","c0323","","","","NC_004431.1 (294176..296482)"
0.999975947221547,0.493004468824345,-0.720408847209832,-4.59845379246918,-0.279258888844376,"yfbT///yfbT///yfbT///ECs3177","phosphatase///phosphatase///sugar phosphatas///phosphatase","b2293","","","","NC_004431.1 (2693943..2694593, complement)///NC_002655.2 (3207565..3208215, complement)///NC_000913.3 (2411439..2412089, complement)///NC_002695.1 (3137609..3138259, complement)"
0.999975947221547,0.493119103299764,0.72021153656476,-4.59845584981052,0.312556888583996,"rlpB///lptE","LPS-assembly lipoprotein RlpB///LPS assembly OM complex LptDE, lipoprotein component","b0641","","lipoprotein biosynthetic process","organelle inner membrane","NC_004431.1 (711596..712177, complement)///NC_000913.3 (671605..672186, complement)"
0.999975947221547,0.493245348577283,0.71999427560118,-4.59845811468695,0.480898117641281,"yfiL///yfiL///yfiL///ECs3465","hypothetical protein///hypothetical protein///lipoprotein///hypothetical protein","b2602","","","","NC_004431.1 (3004042..3004425)///NC_002655.2 (3531289..3531693)///NC_000913.3 (2741360..2741725)///NC_002695.1 (3461440..3461844)"
0.999975947221547,0.493339212353477,-0.719832764706921,-4.59845979805703,-1.21897016421866,"pmbA","peptidase PmbA","c5333","","","","NC_004431.1 (5075007..5076359)"
0.999975947221547,0.493379703763613,0.719763097499358,-4.59846052408653,1.96817977828202,"Z1420","hypothetical protein","Z1420","","","","NC_002655.2 (1328114..1328464)"
0.999975947221547,0.493440627339018,0.719658282850738,-4.59846161630284,0.88016061010471,"fimC///fimC///fimC///ECs5275","chaperone protein fimC///periplasmic chaperone, required for type 1 fimbriae///periplasmic chaperone///protein FimC","b4316","","protein folding","periplasmic space///pilus","NC_004431.1 (5139035..5139760)///NC_002655.2 (5429198..5429923)///NC_000913.3 (4544304..4545029)///NC_002695.1 (5399246..5399920)"
0.999975947221547,0.493474960483459,0.71959921882591,-4.59846223172466,0.73895054917891,"pcnB","poly(A) polymerase","c0176","","","","NC_004431.1 (168278..169696, complement)"
0.999975947221547,0.49353081153383,-0.719503142782488,-4.5984632327155,-0.60306332652786,"ydiJ///ydiJ///ECs2394","oxidase///putative FAD-linked oxidoreductase///oxidase","b1687","","","","NC_002655.2 (2440537..2443593, complement)///NC_000913.3 (1765629..1768685, complement)///NC_002695.1 (2365341..2368397, complement)"
0.999975947221547,0.493595252360861,-0.719392299186715,-4.5984643874419,-1.64419516312033,"ybjT///ECs0955","dTDP-glucose enzyme///dTDP-glucose enzyme","Z1103","","","","NC_002655.2 (1039624..1041054, complement)///NC_002695.1 (1037964..1039394, complement)"
0.999975947221547,0.493671974041832,0.719260343713056,-4.59846576193105,1.97553898278074,"ucpA","short chain dehydrogenase","c2960","","","","NC_004431.1 (2823621..2824412, complement)"
0.999975947221547,0.493881136361715,0.718900667787381,-4.59846950747333,0.553654358597381,"aas///aas///aas///ECs3693","bifunctional acyl-[acyl carrier protein] synthetase/2-acylglycerophosphoethanolamine acyltransferase///bifunctional acyl-[acyl carrier protein] synthetase/2-acylglycerophosphoethanolamine acyltransferase///fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase///bifunctional acyl-ACP synthetase/2-acylglycerophosphoethanolamine acyltransferase","b2836","","cellular protein modification process","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (3281176..3283335, complement)///NC_002655.2 (3763553..3765712, complement)///NC_000913.3 (2973855..2976014, complement)///NC_002695.1 (3696255..3698414, complement)"
0.999975947221547,0.494304007866147,-0.718173798079006,-4.59847707258434,-1.92976475796156,"Z1844///ECs1586","hypothetical protein///hypothetical protein","Z1844","","","","NC_002655.2 (1684938..1685189)///NC_002695.1 (1600965..1601216)"
0.999975947221547,0.494344311391537,0.718104541739158,-4.59847779309246,0.666365030796422,"yggW///yggW///ECs3831","coproporphyrinogen III oxidase///HemN family putative oxidoreductase///coproporphyrinogen III oxidase","b2955","","","","NC_002655.2 (3906085..3907221)///NC_000913.3 (3097267..3098403)///NC_002695.1 (3838773..3839909)"
0.999975947221547,0.494434790888065,0.717949077850341,-4.59847941027185,0.6312066579155,"ykfI","CP4-6 prophage; toxin of the YkfI-YafW toxin-antitoxin system","b0245","","","","NC_000913.3 (263328..263669, complement)"
0.999975947221547,0.494445238705185,0.717931127362729,-4.59847959698109,0.777655035264186,"insA///insA///insA///insA///insA///insA","IS1 repressor TnpA///IS1 repressor TnpA///IS1 repressor TnpA///IS1 repressor TnpA///IS1 repressor TnpA///IS1 repressor TnpA","b0022","","","","NC_000913.3 (1049833..1050108)///NC_000913.3 (20233..20508, complement)///NC_000913.3 (3583483..3583758)///NC_000913.3 (1978940..1979215, complement)///NC_000913.3 (291071..291346, complement)///NC_000913.3 (279600..279875, complement)"
0.999975947221547,0.494750416901887,0.717406906141841,-4.59848504805193,0.696637211967557,"Z0387///ECs0347","hypothetical protein///hypothetical protein","b0309","","","","NC_002655.2 (367125..367337, complement)///NC_002695.1 (367122..367334, complement)"
0.999975947221547,0.495201100197981,-0.71663312492811,-4.59849308872188,-1.45748149996344,"Z1344///ECs1523","endonuclease of cryptic prophage CP-933M///crossover junction endodeoxyribonuclease","Z1344","","","","NC_002655.2 (1265578..1265952)///NC_002695.1 (1552836..1553210)"
0.999975947221547,0.495273457497492,0.716508936578219,-4.59849437860944,0.831717878153578,"intA","CP4-57 prophage; integrase","b2622","","","","NC_000913.3 (2756159..2757400)"
0.999975947221547,0.495349496446121,0.716378441963491,-4.59849573381743,0.453452273368107,"sdhB///sdhB///sdhB///sdhB","succinate dehydrogenase iron-sulfur subunit///succinate dehydrogenase iron-sulfur subunit///succinate dehydrogenase, FeS subunit///succinate dehydrogenase iron-sulfur subunit","b0724","","aerobic respiration///tricarboxylic acid cycle","cytoplasm","NC_004431.1 (784014..784730)///NC_002655.2 (835988..836704)///NC_000913.3 (757689..758405)///NC_002695.1 (834334..835050)"
0.999975947221547,0.495558892861027,-0.716019152123203,-4.59849946414885,-1.49304190408172,"ECs5413///Z1592///Z1153","hypothetical protein///hypothetical protein///hypothetical protein","Z1153","","","","NC_002695.1 (1397159..1397299)///NC_002655.2 (1480931..1481071)///NC_002655.2 (1085324..1085464)"
0.999975947221547,0.495590975157955,-0.71596411283336,-4.59850003547152,-1.6005664144323,"c1412","hypothetical protein","c1412","","","","NC_004431.1 (1335062..1336057)"
0.999975947221547,0.495594762441809,0.715957615650684,-4.59850010291187,1.98217070566511,"ogrK","prophage P2 Ogr protein","c0979","","","","NC_004431.1 (942022..942273)"
0.999975947221547,0.495838437764753,0.715539651728583,-4.59850444038992,1.03276560346063,"c5493///c0097///fruL///ECs0083","hypothetical protein///hypothetical protein///fruR leader peptide///fruR leader peptide","b0079","","","","NC_004431.1 (91687..91773)///NC_004431.1 (91727..91858)///NC_002655.2 (92466..92552)///NC_002695.1 (92465..92551)"
0.999975947221547,0.496037611646343,-0.715198117318175,-4.59850798330483,-1.491404539978,"c0261","hypothetical protein","c0261","","","","NC_004431.1 (252253..253386, complement)"
0.999975947221547,0.496128562949488,0.715042187542688,-4.59850960042545,0.312722453241358,"perM///yfgO///ECs3355","permease///putative UPF0118 family inner membrane permease///permease","b2493","","","organelle inner membrane///peptidoglycan-based cell wall","NC_002655.2 (3400799..3401860, complement)///NC_000913.3 (2614820..2615881, complement)///NC_002695.1 (3330963..3332024, complement)"
0.999975947221547,0.496208824814266,-0.714904599392577,-4.59851102710931,-0.597494065080176,"artJ///artJ","arginine-binding periplasmic protein 2///arginine ABC transporter periplasmic binding protein","b0860","","arginine biosynthetic process","periplasmic space","NC_004431.1 (954038..954820, complement)///NC_000913.3 (899844..900575, complement)"
0.999975947221547,0.496274934251412,0.714791282689925,-4.59851220196267,0.49255738949843,"yecM///yecM///yecM///ECs2585","hypothetical protein///hypothetical protein///putative metal-binding enzyme///hypothetical protein","b1875","","","","NC_004431.1 (2110833..2111405, complement)///NC_002655.2 (2636421..2636993, complement)///NC_000913.3 (1959280..1959846, complement)///NC_002695.1 (2561210..2561776, complement)"
0.999975947221547,0.496276553242211,-0.714788507736267,-4.59851223073129,-1.74917538330661,"c3610///Z1617///Z1178///ECs1360","bifunctional enterobactin receptor/adhesin protein///bifunctional enterobactin receptor/adhesin protein///bifunctional enterobactin receptor/adhesin protein///bifunctional enterobactin receptor/adhesin protein","Z1178","","","","NC_004431.1 (3448776..3450866, complement)///NC_002655.2 (1502142..1504232, complement)///NC_002655.2 (1106535..1108625, complement)///NC_002695.1 (1418370..1420460, complement)"
0.999975947221547,0.49635470578102,0.714654561061892,-4.59851361928996,1.92675300583382,"Z1568///Z1129///ECs1305","helicase///helicase///hypothetical protein","Z1129","","","","NC_002655.2 (1462559..1464943)///NC_002655.2 (1066952..1069336)///NC_002695.1 (1378811..1381171)"
0.999975947221547,0.496589169208706,-0.714252792663604,-4.59851778305589,-0.551939286040223,"potD///potD///potD///potD","spermidine/putrescine ABC transporter periplasmic substrate-binding protein///spermidine/putrescine ABC transporter substrate-binding protein///spermidine/putrescine ABC transporter periplasmic binding protein///spermidine/putrescine ABC transporter substrate-binding protein","b1123","","amine catabolic process///polyamine biosynthetic process","periplasmic space","NC_004431.1 (1326010..1327056, complement)///NC_002655.2 (1624718..1625764, complement)///NC_000913.3 (1181783..1182829, complement)///NC_002695.1 (1539622..1540668, complement)"
0.999975947221547,0.496743496688282,-0.713988409183609,-4.59852052206413,-0.530092429055154,"casE","CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein","b2756","","","","NC_000913.3 (2879788..2880387, complement)"
0.999975947221547,0.496803809621762,-0.713885099502748,-4.59852159214443,-0.521186080819907,"csgG///csgG///csgG///ECs1414","curli production assembly/transport component csgG///curli production assembly/transport component, 2nd curli operon///curli production assembly/transport outer membrane lipoprotein///protein CsgG","b1037","","","cell outer membrane///peptidoglycan-based cell wall///pilus","NC_004431.1 (1244350..1245183, complement)///NC_002655.2 (1545076..1545909, complement)///NC_000913.3 (1100851..1101684, complement)///NC_002695.1 (1459991..1460824, complement)"
0.999975947221547,0.497123791482145,-0.713337139533245,-4.59852726596862,-0.646747670835934,"gapC///c1843///gapC///ECs2022","pseudo///glyceraldehyde 3-phosphate dehydrogenase A///glyceraldehyde-3-phosphate dehydrogenase///glyceraldehyde 3-phosphate dehydrogenase C","b1417","","","","NC_000913.3 (1489713..1490713, complement)///NC_004431.1 (1683831..1684832, complement)///NC_002655.2 (2080256..2081257)///NC_002695.1 (2007221..2008222, complement)"
0.999975947221547,0.497247724229805,-0.713124969225058,-4.59852946199942,-2.03582352800558,"c0977","tail fiber protein of prophage","c0977","","","","NC_004431.1 (940382..940867)"
0.999975947221547,0.497329163753662,0.71298556498425,-4.59853090461173,0.807187053604713,"evgA///evgA///evgA///ECs3248","DNA-binding transcriptional activator EvgA///DNA-binding transcriptional activator EvgA///response regulator in two-component regulatory system with EvgS///EvgA family transcriptional regulator","b2369","","","cytoplasm","NC_004431.1 (2766143..2766757)///NC_002655.2 (3281851..3282465)///NC_000913.3 (2483755..2484369)///NC_002695.1 (3211892..3212506)"
0.999975947221547,0.49770444697497,0.712343363174478,-4.59853754765091,0.608696269955402,"flgI///flgI","flagellar basal body P-ring biosynthesis protein FlgA///putative flagellar basal body protein","b1080","","taxis","","NC_004431.1 (1279772..1280872)///NC_000913.3 (1136274..1137371)"
0.999975947221547,0.497759990995669,-0.712248340193592,-4.59853853020299,-0.365614882293293,"yfcQ","putative fimbrial-like adhesin protein","b2334","","","pilus","NC_000913.3 (2450587..2451075, complement)"
0.999975947221547,0.497767809149044,0.712234965688211,-4.59853866848953,0.855886855833271,"nlpA","cytoplasmic membrane lipoprotein-28","b3661","","","organelle inner membrane///peptidoglycan-based cell wall","NC_000913.3 (3839175..3839993, complement)"
0.999975947221547,0.497882381657458,0.712038982144989,-4.59854069465038,0.465125258645438,"sfmA///sfmA///ECs0592","fimbrial-like protein///FimA homolog, function unknown///fimbrial-like protein","b0530","","","pilus","NC_002655.2 (650325..650900)///NC_000913.3 (558212..558754)///NC_002695.1 (650664..651206)"
0.999975947221547,0.497903964852203,0.712002065970188,-4.59854107625865,0.494953653438907,"c1008","hypothetical protein","c1008","","","","NC_004431.1 (968964..969098)"
0.999975947221547,0.497971286470153,-0.711886924821032,-4.5985422663954,-2.30925597893718,"ybcU","lambdoid prophage DLP12 Bor-like protein","c1564","","","","NC_004431.1 (1422880..1423221, complement)"
0.999975947221547,0.498034928090171,0.711778086835628,-4.59854339124792,0.631263956331241,"yneG///Z2180///yneG///ECs2130","hypothetical protein///hypothetical protein///DUF4186 family protein///hypothetical protein","c1946","","","","NC_004431.1 (1788874..1789233, complement)///NC_002655.2 (1951736..1952095)///NC_000913.3 (1611966..1612325, complement)///NC_002695.1 (2136377..2136736, complement)"
0.999975947221547,0.498172631245607,-0.71154262166137,-4.59854582436499,-0.749712986590945,"flgM///flgM///flgM///ECs1449","anti-sigma28 factor FlgM///anti-sigma-28 factor FlgM///anti-sigma factor for FliA (sigma 28)///anti-sigma-28 factor FlgM","b1071","","taxis","cytoplasm","NC_004431.1 (1273338..1273631, complement)///NC_002655.2 (1574065..1574358, complement)///NC_000913.3 (1129835..1130128, complement)///NC_002695.1 (1488979..1489272, complement)"
0.999975947221547,0.49818432597979,-0.711522626208294,-4.5985460309549,-1.04042663589621,"Z1822///ECs1560","hypothetical protein///secreted effector protein","Z1822","","","","NC_002655.2 (1663537..1665486)///NC_002695.1 (1579163..1581511)"
0.999975947221547,0.498295617208529,0.71133235750745,-4.59854799656368,0.689868385416768,"c0828","hypothetical protein","c0828","","","","NC_004431.1 (806488..806919)"
0.999975947221547,0.498529022338504,0.710933405902337,-4.59855211673248,0.93008933832246,"wcaL","colanic acid biosynthesis glycosyl transferase wcaL","c2569","","","","NC_004431.1 (2403161..2404381, complement)"
0.999975947221547,0.498649946192058,-0.710726762019895,-4.59855425016331,-0.369876989411901,"flgB///flgB///flgB///flgB","flagellar basal-body rod protein FlgB///flagellar basal-body rod protein FlgB///flagellar component of cell-proximal portion of basal-body rod///flagellar basal-body rod protein FlgB","b1073","","taxis","periplasmic space","NC_004431.1 (1274522..1274938)///NC_002655.2 (1575248..1575664)///NC_000913.3 (1131018..1131434)///NC_002695.1 (1490162..1490578)"
